eventID,trackID,parentID,particle,time_ns,x_mm,y_mm,z_mm,energy_MeV,process,edep_MeV
96,29348,29335,e+,0.767682,-12.8805,2.04119,79.6474,0,conv,1.11177
96,29360,29333,e+,0.766507,-11.9599,1.29902,80.0061,3.68699,conv,1.58756
96,29387,29377,e+,0.794252,-9.75086,-0.36634,87.8421,4.5824,conv,1.42938
96,29401,29331,e+,0.807615,-9.9589,-1.65269,91.7897,0.388125,conv,0.417916
96,29424,29326,e+,0.759855,-12.3479,2.21777,78.1995,44.919,conv,0.715006
96,29444,29428,e+,0.832784,-15.4822,-0.97238,99.5877,8.75448,conv,0.425074
96,29484,29427,e+,0.876298,-18.8758,-2.30477,112.174,0,conv,2.00955
96,29491,29426,e+,0.851387,-13.5133,0.683431,105.565,0,conv,1.4477
96,29510,29501,e+,0.850789,-19.5972,-5.44552,103.293,3.36364,conv,0.894088
96,29529,29500,e+,0.797074,-17.0709,-2.26021,87.1033,0,conv,0.733191
96,29539,29498,e+,0.866011,-17.5808,-0.699012,109.449,0,conv,1.00125
96,29547,29325,e+,0.752268,-11.7509,2.37408,76.0028,0.902629,conv,0.171628
96,29559,29555,e+,0.766322,-11.9316,2.10687,80.19,0.235725,conv,2.00448
96,29571,29323,e+,0.941431,-22.4039,-3.38706,131.405,2.48101,conv,1.68224
96,29582,29322,e+,0.749011,-11.5882,2.46317,75.0329,0,conv,0.450658
96,29623,29316,e+,0.745114,-11.4429,2.38603,73.8513,10.3886,conv,1.71841
96,29653,29642,e+,0.772653,-13.7511,2.19909,81.6675,6.50969,conv,1.13883
96,29672,29639,e+,0.778969,-13.7389,1.50298,83.6401,7.52956,conv,0.522843
96,29717,29314,e+,0.736649,-10.8805,3.04837,71.4656,43.679,conv,0.491753
96,29738,29726,e+,0.779099,-13.6308,-4.53069,80.5954,1.5154,conv,1.57581
96,29819,29782,e+,0.76526,-14.5676,3.18262,79.1975,0.0761704,conv,0.318847
96,29832,29237,e+,0.702462,-9.58621,4.26566,61.2827,575.746,conv,0.256606
96,29882,29870,e+,0.76092,-10.2161,-2.16629,76.5304,0,conv,1.77974
96,29890,29868,e+,0.791235,-15.2234,-8.32363,83.7191,0.453021,conv,0.194368
96,29905,29866,e+,0.777385,-14.0552,-4.22525,81.5568,70.2922,conv,2.07914
96,29958,29917,e+,0.804331,-16.9477,-7.61696,88.1338,0.901246,conv,0.697475
96,29979,29913,e+,0.801072,-16.5081,-6.8502,87.6255,0,conv,2.36341
96,30005,30003,e+,0.825787,-19.3002,-8.65552,94.3366,9.88358,conv,2.82709
96,30023,30006,e+,0.947634,-25.1456,12.4251,123.583,0,conv,0.768449
96,30056,29864,e+,0.753032,-12.3775,-1.16712,75.1367,1.16153,conv,2.37421
96,30077,29863,e+,0.777065,-13.5804,-3.47074,81.8732,21.9499,conv,0.224878
96,30128,30110,e+,0.849089,-16.963,-8.88643,102.464,2.68317,conv,0.726043
96,30142,29862,e+,0.809334,-16.3184,-6.08304,90.7858,7.38589,conv,2.0239
96,30180,29858,e+,0.785715,-13.5415,-4.61873,84.2456,0,conv,0.32328
96,30195,30188,e+,0.876568,-24.3321,-1.50464,108.409,0,conv,0.929355
96,30213,29854,e+,0.774556,-12.4944,-3.34655,81.265,1.21877,conv,2.77063
96,30235,30223,e+,0.919495,-14.5209,-9.52051,124.074,0,conv,1.17523
96,30249,30220,e+,0.788229,-13.6546,-5.13933,84.7892,0,conv,0.372858
96,30265,29852,e+,0.734933,-11.3125,0.860468,70.2295,12.3412,conv,0.305465
96,30282,30267,e+,0.760194,-10.804,-2.58248,76.9241,1.52207,conv,0.545298
96,30313,29850,e+,0.73283,-11.2947,0.98071,69.5864,0,conv,1.65562
96,30330,29849,e+,0.729584,-11.1149,1.39155,68.7243,0,conv,1.17748
96,30351,29845,e+,0.719985,-10.6783,2.44454,66.086,11.7265,conv,0.272545
96,30364,30354,e+,0.741369,-14.235,5.3163,68.9254,0.230751,conv,0.238741
96,30393,30389,e+,0.738355,-8.24308,-1.30931,67.9343,0,conv,0.361965
96,30401,30387,e+,0.736673,-10.0285,-1.72005,67.895,13.6705,conv,0.0523939
96,30451,30384,e+,0.850174,-3.99795,-33.4399,78.6628,1.31993,conv,0.552908
96,30485,29841,e+,0.774309,-14.3819,-3.47548,80.8019,37.7842,conv,0.045605
96,30505,30496,e+,0.857937,-6.08811,13.2791,96.061,0,conv,0.160524
96,30511,30495,e+,0.818564,-10.8158,4.88784,89.1569,0,conv,0.864635
96,30526,30489,e+,0.84092,-22.5046,-8.94129,98.2032,4.62941,conv,0.0339634
96,30542,30527,e+,0.850978,-23.1431,-9.79414,101.021,0,conv,0.0759637
96,30568,29840,e+,0.746657,-12.6072,-0.552885,73.2492,66.3795,conv,0.186387
96,30594,30573,e+,0.757667,-13.6698,-1.42531,76.2356,9.09085,conv,1.3349
96,30611,30595,e+,0.802431,-22.2783,-2.60618,86.4603,5.456,conv,5.03786
96,30632,30572,e+,0.813872,-19.2343,-6.50674,91.3114,5.88414,conv,1.09894
96,30677,29836,e+,0.71142,-10.1888,3.33887,63.7148,0,conv,1.05999
96,30764,30738,e+,0.791822,-12.0204,-13.1463,78.5848,0,conv,1.0094
96,30780,30733,e+,0.902567,-27.6826,-40.415,91.4149,0,conv,0.969285
96,30801,30727,e+,0.757546,-13.6478,-1.6571,76.1118,1.04472,conv,2.45557
96,30810,30722,e+,0.738522,-12.3408,0.811125,71.1417,16.2152,conv,0.62544
96,30819,30816,e+,0.763304,-12.6248,3.20555,77.646,0,conv,0.352943
96,30834,30815,e+,0.820156,1.55277,4.84217,90.0337,0.730372,conv,0.0288274
96,30848,30811,e+,0.782187,-15.7578,-5.47175,82.1055,7.50125,conv,0.350783
96,30859,30853,e+,0.787201,-16.7289,-5.37475,83.1834,0,conv,0.0780862
96,30901,30893,e+,0.831275,-35.7374,8.73491,78.7182,0,conv,0.921505
96,30931,30885,e+,0.800986,-18.4852,-3.35488,88.3352,13.8625,conv,0.347741
96,30956,30721,e+,0.731813,-11.769,1.41349,69.3088,9.49819,conv,0.291637
96,30994,30978,e+,0.786142,-11.87,-2.5741,85.0369,0,conv,0.545191
96,31002,30976,e+,0.80488,-12.6753,-0.978674,91.0227,7.60497,conv,1.02526
96,31031,30974,e+,0.734275,-11.9475,1.18435,69.9816,0,conv,0.531985
96,31039,30720,e+,0.725381,-11.3634,2.20788,67.5568,8.70893,conv,2.45878
96,31054,30718,e+,0.784501,-15.7603,-3.12453,83.8975,15.4975,conv,3.44682
96,31098,30715,e+,0.7464,-13.1306,-0.404815,73.0738,5.19074,conv,4.92346
96,31123,31115,e+,0.855329,12.1045,5.01382,94.2283,0,conv,0.0393043
96,31130,31124,e+,0.978003,41.021,-12.9477,108.139,0,conv,0.798139
96,31150,30713,e+,0.732082,-11.7096,0.922907,69.2297,13.5426,conv,0.949202
96,31196,31183,e+,0.745918,-12.1046,-0.244536,73.1922,23.51,conv,0.62924
96,31208,31199,e+,0.755713,-12.5467,-0.530546,75.9192,3.22651,conv,1.83341
96,31259,30710,e+,0.719984,-10.7702,2.37485,66.0337,0,conv,2.10037
96,31283,31270,e+,0.734687,-12.629,-0.827565,67.5816,0,conv,1.61104
96,31,1,pi-,0.734064,-4.42254,3.9685,69.5647,305.445,protonInelastic,24.507
96,31348,31328,e+,0.999973,19.5826,-4.98372,135.682,0,conv,1.07121
96,31382,31357,e+,4.05628,26.3774,-16.5743,83.9559,0.648236,conv,0.190583
96,31323,31,pi-,1.01764,15.7064,-7.96238,140.025,85.5684,pi-Inelastic,13.636
96,30,1,pi-,0.710756,-6.77583,5.4238,63.2689,237.29,protonInelastic,10.3117
96,31471,31467,e+,6.74967,-23.6581,19.4533,64.1863,0,conv,0.291052
96,31523,31519,e+,3.02503,45.9499,25.531,19.1677,0,conv,0.503077
96,31545,31535,e+,29.9816,0.901891,11.4341,33.2542,0,conv,1.64531
96,31562,31560,e+,1.39275,10.8715,11.8339,58.1809,0,conv,0.26559
96,31570,31555,e+,1.3915,18.685,24.8982,44.6797,0,conv,0.367529
96,31597,31584,e+,3.52677,25.2724,25.6284,62.6856,1.45043,conv,0.262199
96,31408,30,pi-,0.813215,6.68655,25.2031,75.4119,45.359,pi-Inelastic,6.88851
96,31695,31684,e+,1.80901,18.5273,14.3789,71.7372,0.402816,conv,0.0354071
96,31706,31683,e+,1.83748,12.8942,21.3367,77.9228,0,conv,0.722143
96,31741,31731,e+,3.89588,44.5446,53.0254,37.5483,0,conv,0.666513
96,31757,31612,e+,1.07543,-28.6662,32.4368,33.1888,0.466926,conv,0.038613
96,31779,31777,e+,0.718334,-8.89374,4.91192,66.3264,717.99,conv,0.578727
96,31822,31808,e+,0.803922,-14.1861,5.67007,91.0077,0.778481,conv,2.79045
96,31840,31806,e+,0.816755,-11.0292,0.354582,95.334,6.43598,conv,0.989434
96,31881,31801,e+,0.803843,-8.4101,2.8122,91.8578,0,conv,0.958106
96,31893,31799,e+,0.743026,-9.19367,4.329,73.6974,157.902,conv,0.298983
96,31924,31897,e+,0.764916,-9.69268,3.72487,80.2129,86.1097,conv,0.231534
96,31945,31934,e+,0.80888,-11.194,1.16626,93.0038,3.51245,conv,2.07581
96,31973,31933,e+,0.89874,-15.7583,-10.6125,116.736,0,conv,2.4102
96,31989,31980,e+,0.941233,-25.9846,-17.3093,113.848,0,conv,0.727982
96,32012,31931,e+,0.777907,-9.92067,3.33302,84.068,15.594,conv,1.74067
96,32031,32016,e+,0.810137,-6.65231,-2.74528,90.8196,2.55817,conv,0.498393
96,32082,32071,e+,0.993997,-18.1734,-51.2321,118.022,0,conv,1.07485
96,32102,32065,e+,0.796291,-11.9913,1.18566,88.8016,0,conv,0.318647
96,32115,31895,e+,0.873418,-11.0731,2.09812,112.646,0.07466,conv,2.76806
96,32127,31894,e+,0.754214,-9.45176,4.05499,77.0302,99.7804,conv,0.162021
96,32175,32137,e+,0.774235,-8.95285,4.54919,82.5715,0.163359,conv,1.66585
96,32183,32135,e+,0.810794,-7.15579,2.76581,93.7181,2.95764,conv,0.00627541
96,32195,32134,e+,0.779357,-9.04489,3.42064,84.4928,22.1129,conv,0.00555457
96,32212,32203,e+,0.862588,-16.7264,12.4576,105.787,0,conv,0.55523
96,32237,32132,e+,0.789611,-10.9211,3.3175,87.4854,0,conv,1.73832
96,32248,32130,e+,0.797899,-10.6898,2.2199,89.9361,3.67626,conv,1.38682
96,32260,32258,e+,0.801162,-10.9864,1.95964,90.4465,0,conv,1.68091
96,32303,32283,e+,0.834416,-11.5926,-12.4077,95.0276,0,conv,0.33158
96,32315,31798,e+,0.740903,-9.09785,4.45511,73.0625,1.23614,conv,2.37544
96,32332,32325,e+,0.775535,-14.4713,9.52576,79.0444,2.25986,conv,0.738455
96,32343,31797,e+,0.743244,-9.06487,4.4547,73.7608,5.60107,conv,0.932219
96,32356,32344,e+,0.770463,-2.62107,7.84628,77.4353,0,conv,0.294715
96,32395,32363,e+,0.768268,-8.60899,1.39815,80.6504,3.70847,conv,0.356573
96,32410,31794,e+,0.75015,-9.23882,4.09795,75.8182,0,conv,0.592274
96,32417,31793,e+,0.735177,-8.99051,4.49192,71.355,3.21604,conv,0.977514
96,32428,31792,e+,0.752572,-9.10726,4.06075,76.5506,1.78038,conv,1.82474
96,32443,31791,e+,0.746234,-9.08421,4.27307,74.6637,11.1334,conv,0.717012
96,32455,32448,e+,0.785607,-11.6895,9.61122,67.5785,0,conv,1.8088
96,32465,32444,e+,0.834932,-10.0031,2.22105,101.158,10.2618,conv,0.401375
96,32498,32496,e+,0.869956,-7.59466,4.98656,110.855,0,conv,1.91086
96,32507,32494,e+,0.867946,-10.4364,2.9699,110.925,1.00431,conv,0.589423
96,32528,32524,e+,0.88433,-7.72871,5.54119,109.772,2.23842,conv,0.0266066
96,32538,32529,e+,0.9087,-4.87213,11.5939,106.859,0,conv,0.215275
96,32577,32521,e+,0.893615,-10.3321,2.62392,118.721,5.36962,conv,0.472131
96,32600,31786,e+,0.733885,-8.9695,4.58174,70.9759,63.0167,conv,1.67145
96,32648,32607,e+,0.77373,-2.24875,3.52436,80.5459,0,conv,1.14718
96,32654,32606,e+,0.742066,-8.33658,4.57035,73.3237,11.4585,conv,1.20539
96,32678,32605,e+,0.737843,-8.76874,4.57566,72.1381,2.25845,conv,0.0224346
96,32690,32603,e+,0.771156,-6.58609,4.70338,81.8774,0,conv,0.997131
96,32730,32718,e+,0.758398,-12.208,4.93347,77.3458,3.15391,conv,1.1651
96,32811,31783,e+,0.8305,-9.29333,2.49106,99.8592,8.16175,conv,0.586211
96,32845,31780,e+,0.721698,-8.89819,4.84925,67.3329,114.62,conv,0.206583
96,32889,32863,e+,0.818299,-4.8945,8.03911,95.804,3.43239,conv,0.000651392
96,32907,32861,e+,0.780626,-6.73176,6.54826,84.755,0,conv,0.0218804
96,32916,32908,e+,0.789409,-6.35617,6.59478,87.2956,2.50403,conv,1.05619
96,32947,32858,e+,0.753256,-7.52375,6.56016,76.4725,1.45314,conv,2.76402
96,32969,32955,e+,0.866479,-1.00432,6.16751,109.743,0,conv,1.10192
96,32982,32975,e+,0.869758,-0.471065,6.01541,110.578,0,conv,1.43545
96,33027,33020,e+,1.01659,-15.9887,-66.274,115.527,1.12197,conv,0.815967
96,33101,33096,e+,0.88124,-18.2023,34.3039,98.8602,1.08467,conv,0.853029
96,33115,33091,e+,0.781385,-13.0179,7.18943,83.588,0,conv,0.438206
96,33126,33090,e+,0.774958,-9.64403,5.69468,83.1065,2.99351,conv,0.296455
96,33150,33085,e+,0.773587,-8.5605,2.68556,82.5838,0,conv,1.99735
96,33199,33083,e+,0.755404,-8.87943,4.32689,77.4185,27.2175,conv,1.0041
96,33241,33200,e+,0.781832,-8.89012,4.86148,85.323,34.8451,conv,1.41516
96,33253,33251,e+,0.822594,-6.61247,-2.48147,85.4805,0.484005,conv,3.01194
96,33261,33250,e+,0.888375,-2.5858,-4.41449,62.9146,0,conv,1.39377
96,33285,33245,e+,0.838774,-7.8122,12.7676,100.119,0,conv,1.23398
96,33297,33243,e+,0.854731,-7.213,10.5449,106.309,0.160535,conv,2.20999
96,33312,33242,e+,0.85505,-12.7624,12.7529,105.022,0,conv,0.617866
96,33343,33330,e+,0.85195,-0.840089,3.5213,104.096,0.204253,conv,0.320166
96,33376,33369,e+,0.800318,-5.98954,3.36757,90.3815,3.99944,conv,1.60504
96,33400,33368,e+,0.792146,-10.1397,3.51899,88.1841,0,conv,0.181505
96,33431,33080,e+,0.759428,-8.78016,3.97635,78.6065,10.7245,conv,3.54582
96,33458,33450,e+,0.763831,-9.2154,3.59284,79.8618,3.55163,conv,0.698355
96,33492,33077,e+,0.740361,-8.94316,4.46979,72.9148,208.154,conv,0.543629
96,33550,33501,e+,0.759581,-8.95067,3.89533,78.6448,36.4622,conv,0.722272
96,33562,33555,e+,0.834286,-14.5294,-3.94133,98.8509,5.21875,conv,2.29608
96,33576,33563,e+,0.889052,-13.1326,-9.58675,114.202,0,conv,0.297323
96,33592,33581,e+,0.953167,-32.6749,-18.4942,125.825,0,conv,1.34888
96,33655,33618,e+,0.776991,-9.05281,5.05269,83.4635,0.343251,conv,1.85433
96,33681,33500,e+,0.75402,-9.07318,4.23296,76.9806,2.01094,conv,2.01246
96,33694,33499,e+,0.752047,-9.02345,4.23655,76.4076,0,conv,1.27848
96,33699,33695,e+,0.791779,-7.67039,5.69317,88.1469,0,conv,0.591594
96,33735,33704,e+,0.801409,-9.84466,2.43273,91.0722,10.2364,conv,1.93838
96,33778,33494,e+,0.743238,-8.94521,4.41334,73.7741,5.67479,conv,1.1657
96,33811,33796,e+,0.75566,-12.2651,4.29064,75.6804,0.291234,conv,0.466496
96,33823,33493,e+,0.743309,-8.93959,4.41316,73.7966,32.3324,conv,1.42533
96,33854,33827,e+,0.908139,-9.6728,-1.02943,122.872,0.769062,conv,1.8756
96,33862,33826,e+,0.788982,-9.77262,1.48003,87.1307,0,conv,1.14166
96,33871,33825,e+,0.811239,-5.07169,-1.91339,92.7606,2.53282,conv,0.700094
96,33934,33911,e+,0.748019,-9.07748,4.11391,75.1737,17.7282,conv,0.628599
96,33976,33970,e+,0.826255,-16.5939,0.256896,96.6586,0,conv,0.502329
96,33984,33968,e+,0.799726,-10.3455,-7.67171,84.888,0,conv,0.456053
96,33992,33967,e+,0.83896,-9.89156,0.0523515,102.08,0.441434,conv,0.743929
96,34004,33076,e+,0.749376,-8.98193,4.29724,75.6114,9.88342,conv,0.357524
96,34040,33075,e+,0.739223,-8.93418,4.52436,72.5731,6.69716,conv,0.510233
96,34055,33074,e+,0.772396,-9.08456,3.75968,82.484,0.0762933,conv,1.09776
96,34067,33073,e+,0.752581,-9.00918,4.21991,76.5663,2.05919,conv,0.401791
96,34077,33071,e+,0.760099,-8.98174,4.05623,78.8172,0,conv,0.631745
96,34111,34104,e+,0.824178,-5.94392,8.47657,96.8797,1.32704,conv,3.397
96,34126,34119,e+,0.857733,-2.95898,15.8259,103.213,0,conv,1.12946
96,34139,34102,e+,0.777999,-8.13644,3.01169,83.8977,10.0417,conv,3.24155
96,34207,33069,e+,0.758189,-8.98929,4.10121,78.2442,0,conv,1.371
96,34212,34209,e+,0.774279,-5.72859,0.839534,76.9608,0,conv,0.237056
96,34225,34223,e+,0.785222,-8.67925,-2.12883,82.1799,0,conv,0.792214
96,34245,33067,e+,0.753271,-8.98195,4.17541,76.7734,50.1404,conv,0.820196
96,34272,34253,e+,0.923077,-13.8519,4.39751,127.362,20.5885,conv,0.62354
96,34293,34275,e+,0.95061,-11.8059,4.18331,135.328,0,conv,2.09521
96,34312,34249,e+,0.770388,-10.0379,4.14853,81.779,0.174,conv,1.06856
96,34351,34325,e+,0.819213,-9.30804,3.38369,96.5212,0.787344,conv,2.53773
96,34371,33066,e+,0.882054,-8.65616,0.526908,115.07,0.062367,conv,0.868855
96,34384,33065,e+,0.738115,-9.47022,4.35223,72.1234,0,conv,0.634267
96,34391,33063,e+,0.733441,-8.91386,4.61849,70.8458,32.777,conv,0.0333023
96,34407,34394,e+,0.764283,-5.98046,1.80325,67.7326,0,conv,1.87943
96,34433,34392,e+,0.799087,-8.99929,3.39487,90.4853,0,conv,0.146938
96,34455,34445,e+,0.755255,-8.31258,4.32047,77.3481,24.5505,conv,0.754942
96,34486,34457,e+,0.830806,-15.1695,14.1426,96.4104,0.52595,conv,0.864977
96,34529,34521,e+,0.822918,-8.23305,6.34836,96.7943,0,conv,2.00566
96,34538,34517,e+,0.788386,-8.88354,4.59605,86.5556,0,conv,0.365888
96,34552,34512,e+,0.82902,-3.43814,5.76764,98.8242,0,conv,2.68817
96,34563,34510,e+,0.780483,-6.54702,4.0086,84.6893,3.31051,conv,0.548821
96,34583,34508,e+,0.789739,-6.07514,3.30919,87.3439,0,conv,0.560255
96,34591,34507,e+,0.802952,-3.6814,3.79944,90.865,11.7634,conv,1.78499
96,34650,34440,e+,0.747499,-8.96586,4.3363,75.0374,11.5478,conv,1.5292
96,34681,34439,e+,0.803078,-8.45316,3.32592,91.6761,5.76524,conv,0.472733
96,34711,33062,e+,0.734752,-8.91336,4.60504,71.2385,914.437,conv,0.585137
96,34743,34735,e+,0.767436,-9.26373,4.54132,80.966,0,conv,1.16164
96,34757,34755,e+,0.819464,-17.8932,6.15524,92.2558,0,conv,0.11188
96,34775,34734,e+,0.762238,-8.84709,3.90215,79.4139,0,conv,0.948899
96,34814,34782,e+,0.789787,-8.11678,1.66499,87.3289,1.82701,conv,0.610588
96,34830,34733,e+,0.77091,-8.95389,4.09613,82.0649,7.31407,conv,0.423101
96,34864,34845,e+,0.841808,-11.7865,3.12506,103.095,0.00232933,conv,2.23916
96,34874,34731,e+,0.761009,-9.02964,4.17196,79.0964,23.6026,conv,2.28753
96,34946,34944,e+,0.788912,-8.97738,3.35378,87.389,3.38374,conv,1.10903
96,34981,34961,e+,0.8047,-7.3568,2.8913,91.6913,4.61554,conv,0.438526
96,34995,34982,e+,0.816817,-4.86873,3.87664,94.1324,0,conv,0.648518
96,35006,35004,e+,0.809433,-7.00533,2.88563,92.513,1.14002,conv,0.703398
96,35054,34940,e+,0.794498,-8.66714,3.39824,89.0771,3.66543,conv,0.106207
96,35104,34930,e+,0.779915,-8.65289,3.76276,84.7379,0,conv,0.810444
96,35118,34729,e+,0.859312,-9.74725,2.4658,108.508,8.21838,conv,0.862238
96,35154,34723,e+,0.768942,-8.98605,4.09207,81.4703,0,conv,1.20269
96,35170,35162,e+,0.790604,-8.28697,2.96844,87.8253,1.18069,conv,2.27408
96,35189,35161,e+,0.779757,-8.85405,3.44983,84.6412,2.83663,conv,2.96084
96,35215,34722,e+,0.763836,-8.92661,3.97724,79.9303,0.939618,conv,0.38971
96,35227,34721,e+,0.76685,-9.01775,4.00939,80.8422,45.9633,conv,0.54046
96,35255,35237,e+,0.789065,-9.42214,2.5586,87.0693,1.11376,conv,2.99096
96,35272,35234,e+,0.794418,-7.28736,3.17794,88.8467,0,conv,1.45895
96,35288,35228,e+,0.797314,-9.09576,4.06403,89.918,1.04736,conv,1.10586
96,35312,35309,e+,0.841392,-14.4864,3.77136,101.306,0,conv,0.85056
96,35328,35302,e+,0.798313,-10.4816,2.61003,89.9809,13.2393,conv,0.442457
96,35380,34720,e+,0.799087,-8.1295,4.33007,90.4688,8.13288,conv,2.37425
96,35394,35381,e+,0.845145,-3.95474,10.2466,102.219,0,conv,0.647935
96,35408,35401,e+,0.928849,25.7934,16.4531,76.5612,0,conv,0.952274
96,35440,35418,e+,0.773343,-9.36131,3.40284,82.6839,0,conv,0.733138
96,35463,35456,e+,0.765195,-8.11513,4.53756,80.1762,1.20913,conv,1.25226
96,35485,35455,e+,0.814162,-3.5937,6.64249,93.9835,1.96951,conv,2.44873
96,35503,35454,e+,0.830058,-3.95189,7.45264,98.9573,0,conv,0.469426
96,35514,35451,e+,0.781717,-9.08097,3.82864,85.2955,8.93695,conv,0.00961947
96,35535,35515,e+,0.794983,-9.60034,3.47938,89.1969,1.16168,conv,2.74831
96,35562,35548,e+,0.803176,-8.88042,1.016,90.0908,0.444059,conv,0.853113
96,35579,34718,e+,0.791748,-9.07447,3.56833,88.2922,2.5344,conv,0.12262
96,35592,34717,e+,0.769164,-8.95029,4.02852,81.5367,1.07779,conv,3.17419
96,35620,35610,e+,0.844069,-11.005,-5.55828,101.233,0,conv,0.827739
96,35630,35609,e+,0.840683,-15.6666,-3.19715,99.9166,14.4664,conv,1.01059
96,35644,35633,e+,0.880937,-19.3168,-2.88698,111.315,1.24023,conv,0.101869
96,35665,35604,e+,0.780415,-9.05948,3.92802,84.9081,44.0828,conv,0.305534
96,35695,35674,e+,0.847107,-11.0527,-5.19434,101.038,1.5462,conv,3.12579
96,35713,35671,e+,0.832849,-14.7549,3.21897,99.421,0,conv,1.18574
96,35761,35744,e+,0.902491,-12.4604,3.38711,120.815,0,conv,0.161573
96,35785,35741,e+,0.881029,0.0296202,6.80685,113.302,0.0981979,conv,1.27713
96,35799,35792,e+,0.999633,7.5923,25.036,142.687,0,conv,0.576476
96,35815,35738,e+,0.80343,-8.75372,4.28493,91.7823,27.0787,conv,1.17824
96,35902,35873,e+,0.816612,-7.49123,6.23803,94.8388,2.20757,conv,1.28325
96,35914,35909,e+,0.873908,-3.5425,8.48266,111.443,0,conv,0.115528
96,35932,35733,e+,0.797019,-8.75996,3.95221,89.8661,0,conv,0.460152
96,35970,34714,e+,0.767356,-8.96599,3.99166,80.9937,60.7022,conv,0.714602
96,36014,35982,e+,0.799421,-9.3843,6.79633,89.8359,0.992047,conv,0.482708
96,36078,36076,e+,0.789506,-10.1656,2.76939,79.085,0,conv,1.5233
96,36091,36073,e+,0.780276,-9.07096,3.78811,84.86,11.7432,conv,0.20986
96,36108,36092,e+,0.837668,-9.9647,2.91796,102.014,2.23044,conv,1.69159
96,36147,36145,e+,0.769471,-14.6871,3.66873,73.4467,0,conv,0.400315
96,36154,36144,e+,0.753219,-9.36802,7.2014,73.9212,0,conv,0.670261
96,36170,36139,e+,0.771209,-8.99604,4.07448,82.1547,90.517,conv,0.87359
96,36201,36183,e+,0.796688,-10.1115,4.52929,89.5852,9.97018,conv,0.257647
96,36224,36202,e+,0.827556,-10.0484,6.56949,98.6091,3.02865,conv,1.35785
96,36261,36178,e+,0.796039,-10.2963,4.25721,89.4188,3.85841,conv,0.422665
96,36291,36175,e+,0.786022,-9.62915,3.83122,86.5287,1.24641,conv,2.55153
96,36305,36172,e+,0.834983,-11.2661,3.09644,101.107,0,conv,1.11629
96,36339,36329,e+,0.838902,-15.6507,11.6972,98.2257,2.8051,conv,0.291416
96,36364,36326,e+,0.822762,-9.01767,4.8801,97.5642,5.28998,conv,4.51558
96,36382,36325,e+,0.795366,-9.18801,3.90312,89.3878,0.969781,conv,2.20167
96,36406,36322,e+,0.788183,-9.22807,4.02702,87.2359,85.8791,conv,1.76434
96,36420,36412,e+,0.841148,-12.8932,6.40861,102.479,2.62377,conv,0.0851616
96,36443,36411,e+,0.798637,-9.57859,4.18607,90.3451,33.1065,conv,1.17624
96,36463,36450,e+,0.872841,-21.3123,-6.67206,79.2797,2.26026,conv,0.250091
96,36476,36449,e+,0.825376,-12.7758,1.327,87.5814,1.24785,conv,0.476468
96,36499,36444,e+,0.8039,-9.75367,4.56286,91.7642,0.612738,conv,2.98186
96,36509,36507,e+,0.831047,-12.7099,6.95677,99.1021,2.22705,conv,2.54349
96,36530,36506,e+,0.827353,-13.203,7.90885,97.119,0,conv,0.572154
96,36543,36537,e+,0.886392,-27.1058,-0.214476,105.909,0,conv,0.392935
96,36595,36578,e+,0.822168,-10.9422,-0.41854,95.697,1.7163,conv,1.38413
96,36607,36577,e+,0.845665,-8.10611,-2.61586,102.821,0,conv,2.76445
96,36621,36619,e+,1.04093,-50.2502,6.61448,71.2511,0,conv,0.175634
96,36647,36572,e+,0.967202,-12.7043,-23.5666,132.898,2.18435,conv,0.392188
96,36658,36570,e+,0.880242,-11.7048,-2.11824,113.528,0,conv,0.453482
96,36684,36569,e+,0.903647,-16.8577,-12.3589,116.532,0,conv,0.672338
96,36695,36566,e+,0.797996,-9.48639,3.44887,90.0961,0,conv,2.11056
96,36715,36564,e+,0.806705,-9.55262,2.86982,92.5692,3.29567,conv,2.07676
96,36738,36562,e+,0.832328,-10.4364,3.86144,100.408,8.89739,conv,2.16718
96,36771,36321,e+,0.783902,-9.04051,4.02693,85.959,13.9595,conv,0.760322
96,36826,36817,e+,0.939139,8.10519,32.5971,113.217,1.36028,conv,1.14773
96,36844,36802,e+,0.802861,-9.41374,4.31488,91.5716,0,conv,1.06913
96,36852,36320,e+,0.787834,-9.05409,4.01992,87.1367,17.049,conv,0.531351
96,36886,36318,e+,0.80495,-9.26931,3.93745,92.2653,169.829,conv,0.489241
96,36929,36915,e+,0.858497,-4.96759,0.274025,106.528,4.24183,conv,1.32019
96,36958,36951,e+,0.869232,-5.21441,-1.17886,109.377,2.71248,conv,0.401772
96,36969,36959,e+,0.935818,-6.14416,-14.8724,123.862,0,conv,2.10624
96,37000,36906,e+,0.897003,2.26841,-1.72295,115.738,0.970814,conv,4.98265
96,37021,36902,e+,0.872429,-5.19042,2.48654,111.904,3.3021,conv,1.25337
96,37043,36897,e+,0.9101,-5.7353,2.33153,123.509,0,conv,1.49712
96,37058,36893,e+,0.922747,-8.33209,3.64482,127.554,1.51342,conv,3.06543
96,37095,36892,e+,0.824185,-9.09027,4.14204,98.0185,2.93024,conv,3.72307
96,37110,36891,e+,0.90085,-1.49584,-2.30187,117.865,0,conv,0.573084
96,37127,36887,e+,0.818811,-9.37849,4.02885,96.4168,5.13703,conv,1.32911
96,37160,37150,e+,0.894276,-17.9683,-18.2767,98.9514,0,conv,1.29981
