eventID,trackID,parentID,particle,time_ns,x_mm,y_mm,z_mm,energy_MeV,edep_MeV,
0,33281,33256,e-,0.75631,-3.45806,9.06388,75.5243,0,eIoni,0.263404
0,33280,33256,e-,0.753342,-2.70202,9.12672,75.0449,0,eIoni,0.546639
0,33255,33252,gamma,0.702635,3.4441,8.53309,61.1413,0,phot,0.003175
0,33284,33255,e-,0.702646,3.44418,8.53336,61.1434,0,eIoni,0.164401
0,33254,33252,gamma,0.707306,3.95303,9.1568,62.5385,0.136366,compt,0
0,33254,33252,gamma,0.708643,3.65706,9.12814,62.2699,0.136366,Rayl,0
0,33254,33252,gamma,0.709266,3.5132,9.11271,62.1518,0,phot,0.076115
0,33286,33254,e-,0.709269,3.5128,9.11254,62.1518,0,eIoni,0.0602506
0,33285,33254,e-,0.707314,3.95352,9.15708,62.5397,0,eIoni,0.121676
0,33253,33252,gamma,0.702122,3.75047,8.53921,61.089,0.55958,Rayl,0
0,33253,33252,gamma,0.709134,4.09662,8.60545,63.1613,0,phot,0.076115
0,33287,33253,e-,0.709174,4.10442,8.60187,63.1672,0,eIoni,0.483465
0,33251,33140,e-,0.699303,3.58582,8.53412,60.2567,6.53408,eBrem,0.388857
0,33251,33140,e-,0.700526,3.68621,8.51714,60.608,5.34737,eBrem,1.18671
0,33251,33140,e-,0.701805,3.88452,8.80721,60.7573,1.96715,eIoni,3.38022
0,33251,33140,e-,0.702086,3.95324,8.81541,60.7125,0.353983,eBrem,1.39434
0,33251,33140,e-,0.702113,3.94714,8.81779,60.712,0,eIoni,0.353983
0,33289,33251,gamma,0.703456,3.60806,8.91592,60.5137,0,phot,0.076115
0,33290,33289,e-,0.703465,3.60749,8.91456,60.5144,0,eIoni,0.142712
0,33288,33251,gamma,0.700804,3.67518,8.4564,60.6909,0,phot,0.076115
0,33291,33288,e-,0.700825,3.67519,8.45438,60.6952,0,eIoni,0.28426
0,33139,33132,gamma,0.719577,5.48118,9.29804,65.983,0,conv,0
0,33293,33139,e+,0.719582,5.48133,9.29824,65.9836,0,eIoni,0.0653149
0,33293,33139,e+,0.719582,5.48133,9.29824,65.9836,0,annihil,0
0,33295,33293,gamma,1.15805,6.32143,9.54584,68.7875,0,phot,0.076115
0,33296,33295,e-,1.15809,6.32506,9.55026,68.7943,0,eIoni,0.434884
0,33294,33293,gamma,1.14852,5.45886,9.29162,65.9086,0.443857,compt,0
0,33294,33293,gamma,1.15062,5.07344,9.47948,65.4479,0,phot,0.076115
0,33298,33294,e-,1.15064,5.06849,9.47545,65.4452,0,eIoni,0.367742
0,33297,33294,e-,1.14852,5.4591,9.29129,65.9083,0,eIoni,0.0671422
0,33292,33139,e-,0.719632,5.48631,9.29869,65.9967,0,eIoni,0.610936
0,33138,33132,gamma,0.69578,3.21727,8.45738,59.2652,0,phot,0.013422
0,33299,33138,e-,0.6958,3.22083,8.45786,59.2683,0,eIoni,0.285816
0,33137,33132,gamma,0.727328,5.18361,10.467,68.2961,0,conv,0
0,33301,33137,e+,0.72808,5.20987,10.5155,68.5123,0.4484,eIoni,2.61133
0,33301,33137,e+,0.728134,5.21152,10.5289,68.5144,0,eIoni,0.4484
0,33301,33137,e+,0.728134,5.21152,10.5289,68.5144,0,annihil,0
0,33303,33301,gamma,0.801852,3.9407,8.1736,68.5467,0.432165,compt,0
0,33303,33301,gamma,0.80728,3.02104,7.17022,69.4387,0,phot,0.076115
0,33305,33303,e-,0.807308,3.02035,7.16706,69.4444,0,eIoni,0.35605
0,33304,33303,e-,0.801857,3.9407,8.17319,68.5462,0,eIoni,0.0788337
0,33302,33301,gamma,0.819523,8.99774,17.546,68.4179,0.255106,compt,0
0,33302,33301,gamma,0.821292,8.96947,17.5521,67.8885,0.163169,compt,0
0,33302,33301,gamma,0.823539,8.48817,17.093,67.9956,0,phot,0.076115
0,33308,33302,e-,0.823544,8.48741,17.0931,67.9957,0,eIoni,0.0870542
0,33307,33302,e-,0.821297,8.96974,17.5524,67.8877,0,eIoni,0.0919367
0,33306,33302,e-,0.819541,8.99955,17.5491,68.4196,0,eIoni,0.255893
0,33300,33137,e-,0.728888,5.30193,10.5631,68.7379,16.3385,eBrem,1.06395
0,33300,33137,e-,0.7313,5.17991,10.5708,69.4504,12.6404,eBrem,2.26931
0,33300,33137,e-,0.734653,5.18275,10.1415,70.3584,8.26332,eBrem,4.1778
0,33300,33137,e-,0.735739,5.02889,9.92572,70.5465,6.97612,eBrem,1.2872
0,33300,33137,e-,0.736056,4.98492,9.88194,70.6182,6.21694,eBrem,0.268367
0,33300,33137,e-,0.737262,4.8679,9.76752,70.9395,2.06333,eBrem,1.19149
0,33300,33137,e-,0.737566,4.89205,9.79481,71.021,0,eIoni,2.06333
0,33313,33300,gamma,0.742554,4.85668,10.3843,72.4012,0,conv,0
0,33315,33313,e+,0.742912,4.96006,10.3963,72.391,0,eIoni,1.8228
0,33315,33313,e+,0.742912,4.96006,10.3963,72.391,0,annihil,0
0,33317,33315,gamma,0.78577,3.67392,12.8305,70.6412,0,phot,0.076115
0,33318,33317,e-,0.785805,3.66876,12.837,70.638,0,eIoni,0.434884
0,33316,33315,gamma,0.782312,5.83748,8.73571,73.5848,0.269381,compt,0
0,33316,33315,gamma,0.788023,7.06489,8.33839,72.459,0,phot,0.076115
0,33320,33316,e-,0.788036,7.06674,8.33795,72.4608,0,eIoni,0.193266
0,33319,33316,e-,0.782329,5.83754,8.73358,73.5878,0,eIoni,0.241618
0,33314,33313,e-,0.742561,4.85628,10.3847,72.4023,0,eIoni,0.117325
0,33312,33300,gamma,0.757354,4.3296,7.65159,76.5652,0.258121,compt,0
0,33312,33300,gamma,0.767011,2.31236,9.6059,77.2668,0,phot,0.012828
0,33322,33312,e-,0.767028,2.31236,9.60934,77.2652,0,eIoni,0.245293
0,33321,33312,e-,0.75737,4.33043,7.64935,76.5678,0,eIoni,0.232695
0,33311,33300,gamma,0.739072,4.57014,9.40796,71.2761,0,phot,0.013422
0,33323,33311,e-,0.739084,4.57114,9.40574,71.2756,0,eIoni,0.185813
0,33310,33300,gamma,0.740554,5.21322,9.47136,71.9974,0,phot,0.076115
0,33324,33310,e-,0.740718,5.24301,9.44901,72.0264,0.201493,eBrem,1.15127
0,33324,33310,e-,0.740731,5.24428,9.45126,72.0253,0,eIoni,0.201493
0,33309,33300,gamma,0.762093,3.68944,10.3012,78.5576,0,conv,0
0,33326,33309,e+,0.762735,3.64772,10.2828,78.7424,1.32834,eBrem,1.23515
0,33326,33309,e+,0.762964,3.6384,10.2797,78.8076,0,eIoni,1.32834
0,33326,33309,e+,0.762964,3.6384,10.2797,78.8076,0,annihil,0
0,33329,33326,gamma,0.81479,0.896926,6.82866,79.9595,0,phot,0.076115
0,33330,33329,e-,0.814825,0.892716,6.82091,79.9584,0,eIoni,0.434884
0,33328,33326,gamma,0.800075,3.72522,10.389,78.7711,0.22889,compt,0
0,33328,33326,gamma,0.804182,3.22298,10.7638,79.8308,0.209466,compt,0
0,33328,33326,gamma,0.804486,3.14294,10.7746,79.873,0.128961,compt,0
0,33328,33326,gamma,0.805669,3.24723,10.4581,79.7511,0,phot,0.076115
0,33334,33328,e-,0.805672,3.24712,10.4578,79.7512,0,eIoni,0.052846
0,33333,33328,e-,0.80449,3.14243,10.7749,79.8733,0,eIoni,0.0805046
0,33332,33328,e-,0.804183,3.22303,10.7638,79.8308,0,eIoni,0.0194247
0,33331,33328,e-,0.800096,3.72831,10.3914,78.7686,0,eIoni,0.282109
0,33327,33326,gamma,0.768754,3.27987,10.292,80.509,0,phot,0.013422
0,33335,33327,e-,0.768773,3.27612,10.293,80.511,0,eIoni,0.267706
0,33325,33309,e-,0.762464,3.69111,10.3213,78.6652,0,eIoni,2.35569
0,33136,33132,gamma,0.71586,4.03814,9.28233,65.1739,0,phot,0.076115
0,33336,33136,e-,0.715951,4.04122,9.27173,65.1967,0,eIoni,0.887103
0,33135,33132,gamma,0.710836,3.81764,8.97249,63.7126,0.782608,Rayl,0
0,33135,33132,gamma,0.71783,4.14914,9.20358,65.7699,0.539665,compt,0
0,33135,33132,gamma,0.724946,5.21896,8.10843,67.2555,0,phot,0.076115
0,33338,33135,e-,0.724984,5.22392,8.10722,67.2639,0,eIoni,0.46355
0,33337,33135,e-,0.717847,4.14816,9.20603,65.7725,0,eIoni,0.242943
0,33134,33132,gamma,0.690393,2.93362,8.18559,57.6992,1.76703,compt,0
0,33134,33132,gamma,0.79904,5.8938,29.7891,81.8948,0.607909,compt,0
0,33134,33132,gamma,0.80597,4.59444,31.4099,81.8613,0.366364,compt,0
0,33134,33132,gamma,0.81749,5.01711,33.6689,79.2835,0,phot,0.076115
0,33342,33134,e-,0.817511,5.01422,33.6696,79.2797,0,eIoni,0.290249
0,33341,33134,e-,0.805987,4.59159,31.4114,81.8631,0,eIoni,0.241545
0,33340,33134,e-,0.799172,5.90659,29.8056,81.9261,0,eIoni,1.15912
0,33339,33134,e-,0.690714,2.95446,8.16883,57.7905,1.90166,eBrem,0.214949
0,33339,33134,e-,0.690974,3.00763,8.17106,57.845,1.1086,eBrem,0.793061
0,33339,33134,e-,0.691098,3.03463,8.15597,57.8618,0,eIoni,1.1086
0,33343,33339,gamma,0.725844,11.8722,13.7711,57.859,0.250511,compt,0
0,33343,33339,gamma,0.733923,11.7567,11.6495,56.6962,0,phot,0.076115
0,33345,33343,e-,0.733935,11.7553,11.6483,56.6949,0,eIoni,0.174396
0,33344,33343,e-,0.725911,11.8859,13.7832,57.8611,0,eIoni,0.712966
0,33133,33132,gamma,0.691438,2.97629,8.21514,58.0082,0,conv,0
0,33347,33133,e+,0.691786,2.99475,8.22844,58.1083,1.61863,eBrem,0.284642
0,33347,33133,e+,0.692088,2.99074,8.23402,58.1959,0,eIoni,1.61863
0,33347,33133,e+,0.692088,2.99074,8.23402,58.1959,0,annihil,0
0,33350,33347,gamma,0.884749,2.60967,7.73823,58.4414,0,phot,0.076115
0,33351,33350,e-,0.884784,2.6083,7.7318,58.4474,0,eIoni,0.434884
0,33349,33347,gamma,0.901143,6.15977,12.3571,56.154,0.460766,compt,0
0,33349,33347,gamma,0.910957,6.91779,14.2975,54.0765,0,phot,0.076115
0,33353,33349,e-,0.910987,6.92376,14.2971,54.0809,0,eIoni,0.384651
0,33352,33349,e-,0.901146,6.16001,12.3572,56.1542,0,eIoni,0.0502332
0,33348,33347,gamma,0.693205,3.02339,8.26417,58.5312,0.276949,compt,0
0,33348,33347,gamma,0.697472,2.11553,8.84076,59.2237,0,phot,0.076115
0,33355,33348,e-,0.697485,2.11403,8.84305,59.2232,0,eIoni,0.200834
0,33354,33348,e-,0.69321,3.02399,8.26392,58.5318,0,eIoni,0.0951227
0,33346,33133,e-,0.692023,2.96437,8.17638,58.1772,0.364061,eIoni,2.82077
0,33346,33133,e-,0.692051,2.96029,8.17581,58.1827,0,eIoni,0.364061
0,33131,32512,e-,0.689237,2.87215,8.14685,57.36,19.0013,eBrem,1.52074
0,33131,32512,e-,0.690931,3.09993,8.2648,57.7983,17.4041,eBrem,1.49033
0,33131,32512,e-,0.691066,3.13384,8.27204,57.8192,1.6889,eBrem,0.161156
0,33131,32512,e-,0.691292,3.19227,8.26943,57.8497,0,eIoni,1.6889
0,33358,33131,gamma,0.709973,7.98187,9.27075,60.5809,0,conv,0
0,33360,33358,e+,0.712017,8.48654,9.37183,60.9122,7.13301,eBrem,1.89574
0,33360,33358,e+,0.712283,8.53617,9.3205,60.9471,5.7269,eBrem,0.136808
0,33360,33358,e+,0.712793,8.62023,9.22743,61.0336,0.515562,eBrem,0.378731
0,33360,33358,e+,0.712857,8.6342,9.21847,61.0317,0,eIoni,0.515562
0,33360,33358,e+,0.712857,8.6342,9.21847,61.0317,0,annihil,0
0,33365,33360,gamma,0.730236,8.42492,9.21347,61.0857,0.388779,compt,0
0,33365,33360,gamma,0.731901,8.03989,9.51647,60.9911,0,phot,0.076115
0,33367,33365,e-,0.731924,8.0353,9.51882,60.9893,0,eIoni,0.312664
0,33366,33365,e-,0.730244,8.42424,9.2126,61.0864,0,eIoni,0.12222
0,33364,33360,gamma,0.730661,8.96671,9.22641,60.9459,0.431841,compt,0
0,33364,33360,gamma,0.73796,10.9003,10.1578,61.3719,0.383689,compt,0
0,33364,33360,gamma,0.749651,13.2071,11.2899,63.7554,0,phot,0.013422
0,33370,33364,e-,0.749679,13.2095,11.2949,63.7596,0,eIoni,0.370267
0,33369,33364,e-,0.737962,10.9005,10.1579,61.3716,0,eIoni,0.0481519
0,33368,33364,e-,0.730665,8.96697,9.22602,60.9454,0,eIoni,0.0791575
0,33363,33360,gamma,0.718588,10.1835,8.63872,60.5561,0,conv,0
0,33372,33363,e+,0.719106,10.0728,8.72283,60.4923,0,eIoni,2.36438
0,33372,33363,e+,0.719106,10.0728,8.72283,60.4923,0,annihil,0
0,33374,33372,gamma,0.965376,6.93947,8.3513,59.8653,0.185006,compt,0
0,33374,33372,gamma,0.967565,7.47339,8.62536,59.6001,0,phot,0.076115
0,33376,33374,e-,0.967571,7.47403,8.62473,59.6007,0,eIoni,0.108891
0,33375,33374,e-,0.965401,6.93379,8.35011,59.8651,0,eIoni,0.325993
0,33373,33372,gamma,0.956831,10.7108,8.79848,60.6199,0.185643,compt,0
0,33373,33372,gamma,0.957679,10.554,8.80171,60.4198,0,phot,0.076115
0,33378,33373,e-,0.957685,10.5537,8.80179,60.4188,0,eIoni,0.109528
0,33377,33373,e-,0.956855,10.7162,8.79898,60.6221,0,eIoni,0.325356
0,33371,33363,e-,0.718766,10.2231,8.61088,60.5737,0.446335,eBrem,0.720882
0,33371,33363,e-,0.718802,10.2297,8.60452,60.5747,0,eIoni,0.446335
0,33379,33371,gamma,0.720134,10.6109,8.52222,60.4738,0.135643,compt,0
0,33379,33371,gamma,0.720245,10.5792,8.53128,60.4701,0,phot,0.076115
0,33381,33379,e-,0.720248,10.5788,8.53153,60.4702,0,eIoni,0.0595281
0,33380,33379,e-,0.720143,10.6125,8.52182,60.4735,0,eIoni,0.143365
0,33362,33360,gamma,0.726628,11.0017,6.8897,63.4978,0.79986,compt,0
0,33362,33360,gamma,0.730894,11.3813,5.6743,63.6197,0.245549,compt,0
0,33362,33360,gamma,0.736905,12.5345,6.791,62.801,0,phot,0.076115
0,33384,33362,e-,0.736916,12.5366,6.79056,62.8009,0,eIoni,0.169434
0,33383,33362,e-,0.730943,11.3824,5.6619,63.6222,0,eIoni,0.55431
0,33382,33362,e-,0.726667,11.0075,6.89021,63.5059,0,eIoni,0.469449
0,33361,33360,gamma,0.718897,9.24475,8.13061,62.3744,0.774768,compt,0
0,33361,33360,gamma,0.760466,10.7877,2.52115,73.3952,0.217466,compt,0
0,33361,33360,gamma,0.760801,10.8438,2.58476,73.3413,0.217466,Rayl,0
0,33361,33360,gamma,0.76087,10.8574,2.59626,73.3308,0,phot,0.076115
0,33387,33361,e-,0.760879,10.8583,2.59671,73.3295,0,eIoni,0.141351
0,33386,33361,e-,0.760515,10.7874,2.51452,73.4062,0.142335,eBrem,0.304732
0,33386,33361,e-,0.760523,10.7876,2.51449,73.4078,0,eIoni,0.142335
0,33388,33386,gamma,0.760785,10.775,2.50304,73.4854,0,phot,0.076115
0,33389,33388,e-,0.760787,10.7748,2.50292,73.4854,0,eIoni,0.0341202
0,33385,33361,e-,0.718901,9.2452,8.13028,62.3742,0,eIoni,0.0727446
0,33359,33358,e-,0.710875,8.21372,9.31879,60.7088,1.79132,eBrem,1.21823
0,33359,33358,e-,0.711117,8.24055,9.38361,60.7188,0.901069,eBrem,0.89025
0,33359,33358,e-,0.71121,8.24808,9.38843,60.6945,0,eIoni,0.901069
0,33390,33359,gamma,0.726782,10.349,13.5484,61.25,0,phot,0.076115
0,33391,33390,e-,0.726979,10.3857,13.5909,61.2615,1.07356,eBrem,0.357036
0,33391,33390,e-,0.727098,10.411,13.5997,61.2817,0,eIoni,1.07356
0,33392,33391,gamma,0.728714,10.8565,13.5672,61.4812,0,phot,0.011219
0,33393,33392,e-,0.728722,10.8571,13.5679,61.4823,0,eIoni,0.128343
0,33357,33131,gamma,0.69224,3.41933,8.33844,58.0143,0,phot,0.076115
0,33394,33357,e-,0.692242,3.41932,8.33846,58.0145,0,eIoni,0.0306794
0,33356,33131,gamma,0.695585,3.83596,8.49867,58.9629,0,phot,0.076115
0,33395,33356,e-,0.695592,3.83703,8.49841,58.9637,0,eIoni,0.12539
0,32511,32441,gamma,0.691988,3.00213,8.22945,58.1707,0,conv,0
0,33397,32511,e+,0.692266,3.0155,8.23849,58.2522,32.1027,eBrem,0.162111
0,33397,32511,e+,0.693451,3.08161,8.26698,58.6002,30.7321,eBrem,1.05664
0,33397,32511,e+,0.693472,3.08405,8.26661,58.6059,24.8598,eBrem,0.0117924
0,33397,32511,e+,0.693547,3.09264,8.26587,58.6266,24.3916,eBrem,0.037379
0,33397,32511,e+,0.696575,3.46315,8.19916,59.4525,21.9349,eBrem,2.22787
0,33397,32511,e+,0.697201,3.51685,8.15293,59.6261,20.2321,eBrem,0.376096
0,33397,32511,e+,0.697237,3.5195,8.14877,59.6358,12.2173,eBrem,0.0190415
0,33397,32511,e+,0.698846,3.6509,7.96642,60.0624,10.9136,eBrem,1.16554
0,33397,32511,e+,0.699631,3.64355,7.80069,60.2288,9.08909,eBrem,1.69731
0,33397,32511,e+,0.703074,3.31666,7.07817,60.8871,4.52762,eIoni,4.56147
0,33397,32511,e+,0.704394,3.37736,7.44297,60.7516,1.50002,eBrem,3.0276
0,33397,32511,e+,0.704666,3.3793,7.40571,60.8208,0,eIoni,1.50002
0,33397,32511,e+,0.704666,3.3793,7.40571,60.8208,0,annihil,0
0,33408,33397,gamma,0.971156,2.13046,4.38056,58.3561,0.213345,compt,0
0,33408,33397,gamma,0.972281,1.98479,4.37346,58.6602,0.137688,compt,0
0,33408,33397,gamma,0.973425,1.96324,4.6928,58.5371,0,phot,0.076115
0,33411,33408,e-,0.973429,1.96309,4.6932,58.5373,0,eIoni,0.0615725
0,33410,33408,e-,0.972286,1.98461,4.37317,58.6607,0,eIoni,0.0756575
0,33409,33408,e-,0.971178,2.12994,4.37755,58.3521,0,eIoni,0.297654
0,33407,33397,gamma,0.961228,3.7209,8.23319,61.495,0,phot,0.076115
0,33412,33407,e-,0.961264,3.72077,8.24202,61.496,0,eIoni,0.434884
0,33406,33397,gamma,0.700341,3.57772,7.65458,60.3688,0,phot,0.076115
0,33413,33406,e-,0.700344,3.578,7.6546,60.369,0,eIoni,0.0510911
0,33405,33397,gamma,0.700529,3.63773,7.61042,60.4194,0.138131,Rayl,0
0,33405,33397,gamma,0.703796,4.5332,7.22839,60.3133,0,phot,0.076115
0,33414,33405,e-,0.703799,4.5333,7.22794,60.3133,0,eIoni,0.0620158
0,33404,33397,gamma,0.714817,4.91065,6.13247,64.3024,0,conv,0
0,33416,33404,e+,0.715135,4.97515,6.11224,64.3658,0,eIoni,1.67928
0,33416,33404,e+,0.715135,4.97515,6.11224,64.3658,0,annihil,0
0,33418,33416,gamma,0.779689,3.52187,4.90622,64.6577,0,phot,0.076115
0,33419,33418,e-,0.779724,3.5186,4.90206,64.6648,0.231511,eBrem,0.203373
0,33419,33418,e-,0.77974,3.51546,4.90351,64.6647,0,eIoni,0.231511
0,33417,33416,gamma,0.785797,7.82094,8.47385,63.7942,0.353752,compt,0
0,33417,33416,gamma,0.792131,8.48421,8.92969,62.0743,0,phot,0.076115
0,33421,33417,e-,0.792151,8.48464,8.9338,62.0724,0,eIoni,0.277637
0,33420,33417,e-,0.785807,7.82212,8.47492,63.7953,0,eIoni,0.157247
0,33415,33404,e-,0.715789,4.9671,6.01681,64.5624,3.04345,eBrem,1.1464
0,33415,33404,e-,0.716332,5.11649,5.95635,64.565,0.864351,eBrem,2.17909
0,33415,33404,e-,0.716419,5.10648,5.977,64.5727,0.346347,eBrem,0.350346
0,33415,33404,e-,0.716445,5.10893,5.98283,64.5732,0,eIoni,0.346347
0,33423,33415,gamma,0.716944,5.16933,5.94601,64.7138,0,phot,0.076115
0,33424,33423,e-,0.71695,5.16927,5.94551,64.7145,0,eIoni,0.091543
0,33422,33415,gamma,0.731143,9.23675,4.29768,64.6126,0.208247,compt,0
0,33422,33415,gamma,0.731231,9.21323,4.30928,64.6094,0,phot,0.076115
0,33426,33422,e-,0.731239,9.21245,4.31045,64.609,0,eIoni,0.132132
0,33425,33422,e-,0.731235,9.26047,4.2878,64.6133,0,eIoni,0.896406
0,33403,33397,gamma,0.723269,5.55066,4.81835,66.3952,1.16711,compt,0
0,33403,33397,gamma,0.739364,8.19704,2.74151,69.8545,0,phot,0.076115
0,33428,33403,e-,0.739485,8.22849,2.72769,69.8545,0,eIoni,1.091
0,33427,33403,e-,0.723279,5.54932,4.81806,66.3966,0,eIoni,0.15962
0,33402,33397,gamma,0.698668,3.64188,8.03934,60.0323,0,phot,0.076115
0,33429,33402,e-,0.698677,3.64162,8.03979,60.0341,0,eIoni,0.152664
0,33401,33397,gamma,0.710878,5.13934,7.93281,63.3907,0,phot,0.076115
0,33430,33401,e-,0.710905,5.14075,7.9304,63.3967,0,eIoni,0.354784
0,33400,33397,gamma,0.739036,8.46809,7.60239,71.1422,0,conv,0
0,33432,33400,e+,0.739169,8.48154,7.60718,71.1769,0,annihil,0.12343
0,33434,33432,gamma,0.765316,16.2833,8.36385,71.0871,0.463789,compt,0
0,33434,33432,gamma,0.766915,16.4728,8.79224,70.985,0,phot,0.076115
0,33436,33434,e-,0.766946,16.4653,8.79189,70.9852,0,eIoni,0.387674
0,33435,33434,e-,0.765349,16.2907,8.36033,71.088,0,eIoni,0.411456
0,33433,33432,gamma,0.748058,8.49308,5.40187,69.6807,0,phot,0.013422
0,33437,33433,e-,0.74817,8.49386,5.38728,69.6524,0.448856,eBrem,0.590681
0,33437,33433,e-,0.748207,8.5001,5.38619,69.6456,0,eIoni,0.448856
0,33431,33400,e-,0.739739,8.55158,7.58603,71.3334,2.30475,eBrem,1.33436
0,33431,33400,e-,0.739892,8.54195,7.58329,71.3774,2.02791,eBrem,0.119149
0,33431,33400,e-,0.74005,8.55658,7.55108,71.4075,1.44319,eBrem,0.299082
0,33431,33400,e-,0.74023,8.58481,7.54539,71.3641,0,eIoni,1.44319
0,33440,33431,gamma,0.744407,9.02845,7.41403,70.1971,0.223333,compt,0
0,33440,33431,gamma,0.746038,9.5109,7.42662,70.1195,0,phot,0.076115
0,33442,33440,e-,0.746047,9.5123,7.42557,70.1196,0,eIoni,0.147218
0,33441,33440,e-,0.744411,9.02824,7.41397,70.1967,0,eIoni,0.0623073
0,33439,33431,gamma,0.740719,8.62778,7.3974,71.5171,0,phot,0.076115
0,33443,33439,e-,0.740723,8.62745,7.3968,71.5172,0,eIoni,0.0815697
0,33438,33431,gamma,0.739777,8.54988,7.58502,71.3446,0,phot,0.076115
0,33444,33438,e-,0.739782,8.55049,7.58548,71.345,0,eIoni,0.0936231
0,33399,33397,gamma,0.694417,3.19333,8.2537,58.8669,0,phot,0.076115
0,33445,33399,e-,0.694433,3.1924,8.25054,58.8684,0,eIoni,0.237802
0,33398,33397,gamma,0.725571,4.89,9.09711,68.0218,0,conv,0
0,33447,33398,e+,0.726114,4.92376,9.11027,68.18,6.83013,eBrem,1.61378
0,33447,33398,e+,0.726908,5.0091,9.07853,68.3995,4.02296,eBrem,2.54592
0,33447,33398,e+,0.727904,5.15692,9.17032,68.6396,2.38804,eBrem,1.63491
0,33447,33398,e+,0.728415,5.13363,9.16334,68.7886,1.13259,eBrem,1.25546
0,33447,33398,e+,0.728599,5.14903,9.20603,68.7623,0,eIoni,1.13259
0,33447,33398,e+,0.728599,5.14903,9.20603,68.7623,0,annihil,0
0,33451,33447,gamma,0.964138,5.17835,9.19458,68.6343,0.461591,compt,0
0,33451,33447,gamma,0.967409,5.70753,8.84858,67.8847,0.461591,Rayl,0
0,33451,33447,gamma,0.97084,6.27011,8.49303,67.1004,0.461591,Rayl,0
0,33451,33447,gamma,0.970985,6.29298,8.47653,67.0671,0.244553,compt,0
0,33451,33447,gamma,0.973293,6.16281,9.03716,66.6831,0,phot,0.076115
0,33454,33451,e-,0.973304,6.16374,9.03903,66.6836,0,eIoni,0.168438
0,33453,33451,e-,0.971,6.29472,8.47427,67.0658,0,eIoni,0.217039
0,33452,33451,e-,0.96414,5.17816,9.19474,68.6341,0,eIoni,0.0494074
0,33450,33447,gamma,0.968021,4.8608,9.3187,70.021,0,phot,0.076115
0,33455,33450,e-,0.968057,4.85607,9.32041,70.0283,0,eIoni,0.434884
0,33449,33447,gamma,0.733084,5.72426,9.52053,70.0493,0.224734,compt,0
0,33449,33447,gamma,0.736695,6.0294,8.93031,70.9038,0.224734,Rayl,0
0,33449,33447,gamma,0.736913,6.04452,8.8988,70.959,0,phot,0.076115
0,33457,33449,e-,0.736922,6.04499,8.8983,70.9606,0,eIoni,0.148619
0,33456,33449,e-,0.733086,5.7243,9.52072,70.0493,0,eIoni,0.0365258
0,33448,33447,gamma,0.727886,5.11417,9.03222,68.67,0,phot,0.076115
0,33458,33448,e-,0.72794,5.12311,9.03441,68.6811,0,eIoni,0.603453
0,33446,33398,e-,0.726598,4.93042,9.12751,68.3241,3.56148,eBrem,1.52812
0,33446,33398,e-,0.727282,4.92596,8.93274,68.3828,0,eBrem,3.56148
0,33396,32511,e-,0.697427,3.34176,8.12589,59.7615,11.3086,eBrem,4.9559
0,33396,32511,e-,0.700113,3.63769,8.63331,60.3111,8.74921,eBrem,2.43988
0,33396,32511,e-,0.70165,3.50926,9.07211,60.2609,6.51929,eBrem,1.39416
0,33396,32511,e-,0.701653,3.50892,9.0732,60.2606,1.53922,eBrem,0.00393861
0,33396,32511,e-,0.701851,3.49402,9.12149,60.2335,0,eIoni,1.53922
0,33462,33396,gamma,0.712055,2.48971,11.9514,59.6274,0,conv,0
0,33464,33462,e+,0.712598,2.41292,12.0851,59.5839,0,eIoni,2.43843
0,33464,33462,e+,0.712598,2.41292,12.0851,59.5839,0,annihil,0
0,33466,33464,gamma,0.827473,3.06795,11.6578,59.4344,0.385682,compt,0
0,33466,33464,gamma,0.832738,3.65909,11.0429,58.1063,0,phot,0.076115
0,33468,33466,e-,0.832761,3.65923,11.0391,58.1025,0,eIoni,0.309567
0,33467,33466,e-,0.82748,3.06894,11.6573,59.4353,0,eIoni,0.125316
0,33465,33464,gamma,0.827026,1.86798,12.4406,59.7082,0,phot,0.076115
0,33469,33465,e-,0.827062,1.8609,12.4459,59.7074,0,eIoni,0.434884
0,33463,33462,e-,0.712248,2.47921,12.0057,59.6196,0.328543,eBrem,1.18715
0,33463,33462,e-,0.712272,2.47376,12.0057,59.6218,0,eIoni,0.328543
0,33461,33396,gamma,0.710421,2.86093,11.4865,59.4453,0.532916,compt,0
0,33461,33396,gamma,0.72007,3.64986,14.088,60.4337,0,phot,0.076115
0,33471,33461,e-,0.720107,3.6481,14.0958,60.4389,0,eIoni,0.456801
0,33470,33461,e-,0.710443,2.85804,11.4889,59.4417,0,eIoni,0.302841
0,33460,33396,gamma,0.700632,3.59712,8.78237,60.2917,0,phot,0.076115
0,33472,33460,e-,0.700635,3.59708,8.7825,60.2914,0,eIoni,0.0434439
0,33459,33396,gamma,0.755093,10.0291,19.201,71.2284,0.798722,compt,0
0,33459,33396,gamma,0.801658,21.1864,15.7675,78.8837,0.321428,compt,0
0,33459,33396,gamma,0.802299,21.3068,15.7884,78.7352,0.277443,compt,0
0,33459,33396,gamma,0.803857,21.7163,15.6169,78.5907,0,phot,0.076115
0,33476,33459,e-,0.80387,21.7181,15.6148,78.59,0,eIoni,0.201328
0,33475,33459,e-,0.802302,21.3067,15.7886,78.735,0,eIoni,0.0439851
0,33474,33459,e-,0.801698,21.1917,15.7647,78.8919,0,eIoni,0.477294
